# Time-averaged data for fix dump_rdf_11
# TimeStep Number-of-rows
# Row c_calc_rdf_11[1] c_calc_rdf_11[2] c_calc_rdf_11[3]
20000 1000
894 3.77535 0.95195 122.152
895 3.77958 0.945771 122.541
896 3.7838 0.950267 122.932
897 3.78803 0.949483 123.324
898 3.79225 0.94654 123.716
899 3.79648 0.939271 124.105
900 3.8007 0.946851 124.499
901 3.80493 0.944583 124.892
902 3.80915 0.943415 125.286
903 3.81338 0.944836 125.681
904 3.81761 0.94724 126.078
905 3.82183 0.952463 126.478
906 3.82606 0.949989 126.878
907 3.83028 0.95395 127.281
908 3.83451 0.946802 127.681
909 3.83873 0.949905 128.084
910 3.84296 0.949161 128.487
911 3.84718 0.951194 128.892
912 3.85141 0.949672 129.298
913 3.85563 0.945022 129.702
914 3.85986 0.948787 130.108
915 3.86408 0.952665 130.517
916 3.86831 0.967315 130.934
917 3.87254 0.964508 131.35
918 3.87676 0.970075 131.769
919 3.88099 0.968757 132.189
920 3.88521 0.966725 132.609
921 3.88944 0.975173 133.033
922 3.89366 0.976426 133.459
923 3.89789 0.979628 133.887
924 3.90211 0.979876 134.316
925 3.90634 0.980783 134.747
926 3.91056 0.98104 135.178
927 3.91479 0.984141 135.612
928 3.91901 0.991806 136.05
929 3.92324 0.99523 136.491
930 3.92746 1.00176 136.936
931 3.93169 0.999575 137.38
932 3.93592 1.01196 137.831
933 3.94014 1.00563 138.28
934 3.94437 1.02113 138.737
935 3.94859 1.02308 139.196
936 3.95282 1.02415 139.656
937 3.95704 1.03267 140.121
938 3.96127 1.03159 140.587
939 3.96549 1.0394 141.057
940 3.96972 1.03967 141.529
941 3.97394 1.04104 142.001
942 3.97817 1.03926 142.475
943 3.98239 1.03353 142.946
944 3.98662 1.03416 143.419
945 3.99085 1.02715 143.889
946 3.99507 1.02402 144.36
947 3.9993 1.02653 144.832
948 4.00352 1.02971 145.307
949 4.00775 1.02526 145.78
950 4.01197 1.02778 146.256
951 4.0162 1.04609 146.742
952 4.02042 1.05129 147.23
953 4.02465 1.0475 147.719
954 4.02887 1.04961 148.209
955 4.0331 1.04965 148.7
956 4.03732 1.03474 149.185
957 4.04155 1.0425 149.675
958 4.04577 1.04414 150.166
959 4.05 1.04306 150.659
960 4.05423 1.04415 151.152
961 4.05845 1.04784 151.649
962 4.06268 1.05716 152.151
963 4.0669 1.05173 152.651
964 4.07113 1.04532 153.149
965 4.07535 1.04503 153.649
966 4.07958 1.0386 154.146
967 4.0838 1.03292 154.641
968 4.08803 1.04635 155.144
969 4.09225 1.04533 155.648
970 4.09648 1.04993 156.155
971 4.1007 1.03703 156.656
972 4.10493 1.03564 157.158
973 4.10915 1.03828 157.663
974 4.11338 1.03695 158.167
975 4.11761 1.0334 158.671
976 4.12183 1.02874 159.174
977 4.12606 1.02714 159.677
978 4.13028 1.04224 160.189
979 4.13451 1.03918 160.7
980 4.13873 1.04109 161.213
981 4.14296 1.0444 161.728
982 4.14718 1.0413 162.244
983 4.15141 1.04357 162.761
984 4.15563 1.05333 163.284
985 4.15986 1.0519 163.808
986 4.16408 1.04294 164.328
987 4.16831 1.05275 164.854
988 4.17254 1.04322 165.377
989 4.17676 1.03865 165.898
990 4.18099 1.03627 166.419
991 4.18521 1.03975 166.943
992 4.18944 1.03225 167.464
993 4.19366 1.03625 167.988
994 4.19789 1.0281 168.509
995 4.20211 1.03112 169.033
996 4.20634 1.02798 169.556
997 4.21056 1.02168 170.077
998 4.21479 1.02343 170.6
999 4.21901 1.0232 171.124
1000 4.22324 1.02289 171.649
