# Time-averaged data for fix dump_rdf_22
# TimeStep Number-of-rows
# Row c_calc_rdf_22[1] c_calc_rdf_22[2] c_calc_rdf_22[3]
20000 1000
892 3.7669 0.962457 247.806
893 3.77113 0.963954 248.611
894 3.77535 0.959773 249.415
895 3.77958 0.962897 250.223
896 3.7838 0.967703 251.038
897 3.78803 0.974165 251.859
898 3.79225 0.971057 252.68
899 3.79648 0.970293 253.501
900 3.8007 0.970988 254.325
901 3.80493 0.970977 255.151
902 3.80915 0.967663 255.976
903 3.81338 0.973929 256.809
904 3.81761 0.974718 257.643
905 3.82183 0.978853 258.483
906 3.82606 0.976038 259.323
907 3.83028 0.975963 260.164
908 3.83451 0.974076 261.006
909 3.83873 0.97845 261.853
910 3.84296 0.977814 262.702
911 3.84718 0.978329 263.553
912 3.85141 0.981409 264.408
913 3.85563 0.979896 265.264
914 3.85986 0.979905 266.122
915 3.86408 0.980497 266.982
916 3.86831 0.981684 267.845
917 3.87254 0.98701 268.715
918 3.87676 0.986099 269.586
919 3.88099 0.985477 270.458
920 3.88521 0.987255 271.334
921 3.88944 0.986624 272.211
922 3.89366 0.991775 273.094
923 3.89789 0.989077 273.977
924 3.90211 0.989953 274.863
925 3.90634 0.992488 275.753
926 3.91056 0.993932 276.646
927 3.91479 0.995223 277.542
928 3.91901 0.996601 278.441
929 3.92324 0.998537 279.344
930 3.92746 0.999414 280.25
931 3.93169 0.99959 281.158
932 3.93592 1.00091 282.069
933 3.94014 0.99579 282.978
934 3.94437 0.997745 283.89
935 3.94859 1.00165 284.808
936 3.95282 1.00454 285.73
937 3.95704 0.999745 286.65
938 3.96127 0.999843 287.572
939 3.96549 1.00089 288.496
940 3.96972 0.998794 289.421
941 3.97394 1.00672 290.355
942 3.97817 1.00433 291.289
943 3.98239 1.00677 292.228
944 3.98662 1.00685 293.168
945 3.99085 1.00692 294.11
946 3.99507 1.00917 295.057
947 3.9993 1.00456 296.001
948 4.00352 1.00255 296.945
949 4.00775 1.00819 297.896
950 4.01197 1.00879 298.851
951 4.0162 1.01091 299.809
952 4.02042 1.01233 300.77
953 4.02465 1.01322 301.734
954 4.02887 1.01327 302.701
955 4.0331 1.0138 303.67
956 4.03732 1.01247 304.64
957 4.04155 1.01025 305.609
958 4.04577 1.01152 306.582
959 4.05 1.01077 307.556
960 4.05423 1.01141 308.533
961 4.05845 1.0151 309.516
962 4.06268 1.01681 310.502
963 4.0669 1.01466 311.488
964 4.07113 1.01609 312.477
965 4.07535 1.01648 313.469
966 4.07958 1.02489 314.472
967 4.0838 1.01834 315.47
968 4.08803 1.0222 316.473
969 4.09225 1.02053 317.478
970 4.09648 1.01861 318.482
971 4.1007 1.0184 319.488
972 4.10493 1.02014 320.498
973 4.10915 1.02087 321.511
974 4.11338 1.02032 322.526
975 4.11761 1.02181 323.544
976 4.12183 1.02263 324.564
977 4.12606 1.02375 325.589
978 4.13028 1.02715 326.618
979 4.13451 1.02846 327.651
980 4.13873 1.02715 328.685
981 4.14296 1.02461 329.718
982 4.14718 1.02661 330.756
983 4.15141 1.02807 331.797
984 4.15563 1.02422 332.836
985 4.15986 1.03009 333.884
986 4.16408 1.03195 334.935
987 4.16831 1.03284 335.99
988 4.17254 1.02988 337.043
989 4.17676 1.02925 338.098
990 4.18099 1.02786 339.154
991 4.18521 1.02994 340.214
992 4.18944 1.02811 341.274
993 4.19366 1.0301 342.339
994 4.19789 1.02807 343.403
995 4.20211 1.02824 344.47
996 4.20634 1.02933 345.54
997 4.21056 1.02963 346.613
998 4.21479 1.03334 347.692
999 4.21901 1.03022 348.769
1000 4.22324 1.02787 349.846
