# Time-averaged data for fix dump_momentum
# TimeStep c_calc_momentum[1] c_calc_momentum[2] c_calc_momentum[3]
93700 -1.40421e-12 2.55795e-13 -6.03961e-13
93800 -1.4273e-12 2.70006e-13 -5.8975e-13
93900 -1.44107e-12 2.93987e-13 -5.8975e-13
94000 -1.43174e-12 2.88658e-13 -5.50671e-13
94100 -1.4011e-12 2.65121e-13 -5.47118e-13
94200 -1.41398e-12 2.67342e-13 -5.61329e-13
94300 -1.42109e-12 2.57572e-13 -5.43565e-13
94400 -1.46372e-12 2.16716e-13 -5.47118e-13
94500 -1.41931e-12 2.30038e-13 -5.50671e-13
94600 -1.48681e-12 2.64233e-13 -5.61329e-13
94700 -1.45128e-12 2.25597e-13 -5.54223e-13
94800 -1.43263e-12 2.18492e-13 -5.18696e-13
94900 -1.44329e-12 2.53131e-13 -5.40012e-13
95000 -1.46638e-12 2.42473e-13 -5.08038e-13
95100 -1.4424e-12 2.52243e-13 -5.40012e-13
95200 -1.45395e-12 1.95399e-13 -5.68434e-13
95300 -1.40599e-12 2.367e-13 -5.32907e-13
95400 -1.45306e-12 2.14939e-13 -5.47118e-13
95500 -1.46017e-12 2.55795e-13 -5.50671e-13
95600 -1.44063e-12 2.00728e-13 -5.32907e-13
95700 -1.46105e-12 2.00728e-13 -5.32907e-13
95800 -1.45306e-12 2.16716e-13 -5.25802e-13
95900 -1.47793e-12 2.18492e-13 -5.25802e-13
96000 -1.48326e-12 1.94511e-13 -4.65405e-13
96100 -1.47793e-12 1.90958e-13 -4.72511e-13
96200 -1.52234e-12 2.10498e-13 -4.86722e-13
96300 -1.51879e-12 2.12275e-13 -4.76064e-13
96400 -1.51967e-12 2.56684e-13 -5.04485e-13
96500 -1.57208e-12 2.83773e-13 -5.29354e-13
96600 -1.5774e-12 2.7045e-13 -4.93827e-13
96700 -1.5703e-12 2.70006e-13 -5.15143e-13
96800 -1.56763e-12 2.74447e-13 -5.29354e-13
96900 -1.533e-12 2.45137e-13 -5.29354e-13
97000 -1.54299e-12 2.58016e-13 -5.00933e-13
97100 -1.53855e-12 2.71783e-13 -5.32907e-13
97200 -1.55298e-12 2.54907e-13 -5.57776e-13
97300 -1.57119e-12 2.71783e-13 -5.22249e-13
97400 -1.58984e-12 2.86882e-13 -5.15143e-13
97500 -1.56941e-12 2.85105e-13 -4.93827e-13
97600 -1.6116e-12 3.28626e-13 -5.00933e-13
97700 -1.6267e-12 3.51719e-13 -5.29354e-13
97800 -1.68665e-12 3.51719e-13 -5.32907e-13
97900 -1.65201e-12 3.37508e-13 -5.3646e-13
98000 -1.61737e-12 3.12639e-13 -5.08038e-13
98100 -1.62181e-12 2.75335e-13 -5.25802e-13
98200 -1.63602e-12 2.70006e-13 -5.43565e-13
98300 -1.60227e-12 2.57572e-13 -5.29354e-13
98400 -1.56675e-12 2.70006e-13 -5.00933e-13
98500 -1.60405e-12 2.50466e-13 -5.04485e-13
98600 -1.56675e-12 2.59348e-13 -4.86722e-13
98700 -1.56497e-12 2.23821e-13 -5.11591e-13
98800 -1.62004e-12 2.56684e-13 -4.9738e-13
98900 -1.64135e-12 2.81553e-13 -5.08038e-13
99000 -1.60583e-12 2.89546e-13 -5.29354e-13
99100 -1.64491e-12 2.94875e-13 -5.04485e-13
99200 -1.65556e-12 2.96652e-13 -5.00933e-13
99300 -1.66267e-12 2.84217e-13 -5.08038e-13
99400 -1.7053e-12 3.09086e-13 -5.09814e-13
99500 -1.72662e-12 2.50466e-13 -5.32907e-13
99600 -1.7053e-12 1.9007e-13 -5.31131e-13
99700 -1.73017e-12 2.46914e-13 -5.50671e-13
99800 -1.72307e-12 2.23821e-13 -5.15143e-13
99900 -1.73372e-12 2.39808e-13 -5.1692e-13
100000 -1.74083e-12 2.02505e-13 -5.32907e-13
